special_terms,model,rank,similarity,case_id,judgment_summary
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,24,0.6854381561279297,600955,"[1] 임대차계약에 있어서 임대인은 임대차 목적물을, 계약 존속 중 그 사용·수익에 필요한 상태를 유지하게 할 의무(이하 ‘임대인의 수선의무'라 한다)를 부담하는 것이므로(민법 제623조), 목적물에 파손 또는 장해가 생긴 경우 그것이 임차인이 별 비용을 들이지 아니하고도 손쉽게 고칠 수 있을 정도의 사소한 것이어서 임차인의 사용·수익을 방해할 정도의 것이 아니라면 임대인은 수선의무를 부담하지 않지만, 그것을 수선하지 아니하면 임차인이 계약에 의하여 정하여진 목적에 따라 사용·수익할 수 없는 상태로 될 정도의 것이라면, 임대인은 그 수선의무를 부담한다 할 것이고, 이는 자신에게 귀책사유가 있는 임대차 목적물의 훼손의 경우에는 물론 자신에게 귀책사유가 없는 훼손의 경우에도 마찬가지다. [2] 임차인의 임대차 목적물 반환의무가 이행불능이 된 경우 임차인이 그 이행불능으로 인한 손해배상책임을 면하려면 그 이행불능이 임차인의 귀책사유로 말미암은 것이 아님을 입증할 책임이 있고, 임차건물이 화재로 소훼된 경우에 있어서 그 화재의 발생원인이 불명인 때에도 임차인이 그 책임을 면하려면 그 임차건물의 보존에 관하여 선량한 관리자의 주의의무를 다하였음을 입증하여야 하는 것이며, 이러한 법리는 임대차의 종료 당시 임차목적물 반환채무가 이행불능 상태는 아니지만 반환된 임차건물이 화재로 인하여 훼손되었음을 이유로 손해배상을 구하는 경우에도 동일하게 적용되고, 나아가 그 임대차계약이 임대인의 수선의무 지체로 해지된 경우라도 마찬가지다."
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,25,0.6848002672195435,197924,"[1] 구 주택임대차보호법(2013. 8. 13. 법률 제12043호로 개정되기 전의 것, 이하 ‘구 주택임대차법’이라고 한다) 제3조 제3항은 같은 조 제1항이 정한 대항요건을 갖춘 임대차의 목적이 된 임대주택의 양수인은 임대인의 지위를 승계한 것으로 본다고 규정하고 있다. 이는 법률상의 당연승계 규정으로 보아야 하므로, 임대주택이 양도된 경우에 양수인은 주택의 소유권과 결합하여 임대인의 임대차계약상 권리·의무 일체를 그대로 승계한다. 그 결과 양수인이 임대차보증금반환채무를 면책적으로 인수하고, 양도인은 임대차관계에서 탈퇴하여 임차인에 대한 임대차보증금반환채무를 면하게 된다. 이는 임차인이 임대차보증금반환채권에 질권을 설정하고 임대인이 그 질권 설정을 승낙한 후에 임대주택이 양도된 경우에도 마찬가지라고 보아야 한다. 따라서 이 경우에도 임대인은 구 주택임대차법 제3조 제3항에 의해 임대차관계에서 탈퇴하고 임차인에 대한 임대차보증금반환채무를 면하게 된다. [2] ‘약관의 규제에 관한 법률’에서 사업자에 대하여 약관에 정하여져 있는 중요한 내용을 고객이 이해할 수 있도록 설명할 의무를 부과한 입법 취지 등을 종합하면, 고객이 약관의 내용을 충분히 잘 알고 있는 경우에는 그 약관이 바로 계약 내용이 되어 당사자에 대하여 구속력을 가지므로, 사업자로서는 고객에게 약관의 내용을 따로 설명할 필요가 없다고 보는 것이 상당하다. 이는 약관의 내용이 거래상 일반적이고 공통된 것이어서 사업자가 별도의 설명을 하지 않아도 충분히 예상할 수 있는 사항이거나 이미 법령에 의하여 정하여진 것을 되풀이하는 것에 불과한 경우에도 마찬가지이다. 다만 위와 같이 사업자가 고객에게 약관의 내용을 따로 설명할 필요가 없는 특별한 사정이 있다는 점은 이를 주장하는 사업자가 증명하여야 한다."
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,26,0.6842421889305115,81316,"임차인의 임차목적물 명도의무와 임대인의 보증금 반환의무는 동시이행의 관계에 있다 하겠으므로, 임대인의 동시이행의 항변권을 소멸시키고 임대보증금 반환 지체책임을 인정하기 위해서는 임차인이 임대인에게 임차목적물의 명도의 이행제공을 하여야만 한다 할 것이고, 임차인이 임차목적물에서 퇴거하면서 그 사실을 임대인에게 알리지 아니한 경우에는 임차목적물의 명도의 이행제공이 있었다고 볼 수는 없다."
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,27,0.6836640238761902,226355,"구 임대주택법(2015. 8. 28. 법률 제13499호 민간임대주택에 관한 특별법으로 전부 개정되기 전의 것, ‘이하 구 임대주택법’이라 한다) 제32조 제1항, 제3항에 의하면 임대주택에 대한 임대차계약을 체결하려는 자는 국토교통부령으로 정하는 표준임대차계약서를 사용하여야 하고, 임대사업자와 임차인은 표준임대차계약서를 사용하여 체결된 임대차계약을 지켜야 하는바, 위 조항에 따라 제정된 표준임대차계약서(같은 법 시행규칙 제21조 [별지 제20호 서식]) 제10조 제1항은 임차인이 같은 항 각호의 어느 하나에 해당하는 행위를 한 경우에는 임대인은 당해 임대차계약을 해제 또는 해지하거나 임대차계약의 갱신을 거절할 수 있다고 규정하고 있으므로, 구 임대주택법의 적용을 받는 임대주택에 관해서는 표준임대차계약서 제10조 제1항 각호 중 하나에 해당하는 사유가 있는 경우라야 임대인이 임대차계약을 해제 또는 해지하거나 임대차계약의 갱신을 거절할 수 있고, 그렇지 아니한 경우에는 임차인이 임대차계약의 갱신을 원하는 이상 특별한 사정이 없는 한 임대인이 임대차계약의 갱신을 거절할 수 없다고 보아야 한다. 그리고 임차인의 채권자로부터 임대보증금반환청구권에 대한 압류 및 추심명령이 발령되었다는 사정은 임대인이 임대차계약의 갱신을 거절할 수 있는 특별한 사정에 해당한다고 보기 어렵다."
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,28,0.6828311681747437,85255,"[1] 임대차보증금은 임대차계약이 종료된 후 임차인이 목적물을 인도할 때까지 발생하는 차임 및 기타 임차인의 채무를 담보하는 것으로서 그 피담보채무액은 임대차관계의 종료 후 목적물이 반환될 때에 특별한 사정이 없는 한 별도의 의사표시 없이 임대차보증금에서 당연히 공제되는 것이므로, 특별한 사정이 없는 한 임대차계약이 종료되었다 하더라도 목적물이 명도되지 않았다면 임차인은 임대차보증금이 있음을 이유로 연체차임의 지급을 거절할 수 없는 것이고, 또한 임대차보증금액보다도 임차인의 채무액이 많은 경우에는 민법 제477조에서 정하고 있는 법정충당순서에 따라야 하는 것이다. [2] 임대차는 당사자 일방이 상대방에게 목적물을 사용·수익하게 할 것을 약정하고 상대방이 이에 대하여 차임을 지급할 것을 약정함으로써 그 효력이 생기는 것이므로, 임차인은 임대차계약이 종료된 경우 특별한 사정이 없는 한 임대인에게 그 목적물을 명도하고 임대차 종료일까지의 연체차임을 지급할 의무가 있음은 물론, 임대차 종료일 이후부터 목적물 명도 완료일까지 그 부동산을 점유·사용함에 따른 차임 상당의 부당이득금을 반환할 의무도 있다고 할 것인데, 이와 같은 법리는 임차인이 임차물을 전대하였다가 임대차 및 전대차가 모두 종료된 경우의 전차인에 대하여도 특별한 사정이 없는 한 그대로 적용된다. [3] 타인 소유의 토지 위에 권한 없이 건물을 소유하고 있는 자는 그 자체로서 특별한 사정이 없는 한 법률상 원인 없이 타인의 재산으로 토지의 차임에 상당하는 이익을 얻고 그로 인하여 타인에게 동액 상당의 손해를 주고 있다고 보아야 하는데, 건물 이외의 공작물의 소유를 목적으로 한 토지 전차인이 당해 토지 위에 권한 없이 공작물을 소유하고 있는 경우에도 이와 마찬가지로 풀이하여야 한다."
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,29,0.6826814413070679,219161,
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_vertex,30,0.6820170879364014,206323,
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_kure,1,0.6257212162017822,218749,
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_kure,2,0.6136623620986938,68198,
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_kure,3,0.5950125455856323,195351,"주택임대차보호법 제3조 제1항은, 임대차는 그 등기가 없는 경우에도 임차인이 주택의 인도와 주민등록을 마친 때에는 그 익일부터 제3자에 대하여 효력이 생긴다고 규정하고 있고, 같은 법 제3조의2 제1항은, 같은 법 제3조 제1항의 대항요건과 임대차계약증서상의 확정일자를 갖춘 임차인은 경매 등에 의한 환가대금에서 후순위권리자 기타 채권자보다 우선하여 보증금을 변제받을 권리가 있다고 규정하고 있는바, 주택의 임차인이 주택의 인도와 주민등록을 마친 당일 또는 그 이전에 임대차계약증서상에 확정일자를 갖춘 경우 같은 법 제3조의2 제1항에 의한 우선변제권은 같은 법 제3조 제1항에 의한 대항력과 마찬가지로 주택의 인도와 주민등록을 마친 다음날을 기준으로 발생한다."
"임차인은 만기일자보다 7일 먼저 퇴실하여야하고, 임대인은 월세+관리비를 포함한 금액에서 일할정산하여 준다.",embed_kure,4,0.5934854745864868,195162,"[1] 구 주택임대차보호법(1999. 1. 21. 법률 제5614호로 개정되기 전의 것) 제3조 제1항은 임대차는 그 등기가 없는 경우에도 임차인이 주택의 인도와 주민등록을 마친 때에는 그 익일부터 제3자에 대하여 효력이 생긴다고 규정하고 있고, 같은 법 제3조의2 제1항은 같은 법 제3조 제1항의 대항요건과 임대차계약증서상의 확정일자를 갖춘 임차인은 경매 등에 의한 환가대금에서 후순위권리자 기타 채권자보다 우선하여 보증금을 변제받을 권리가 있다고 규정하고 있는바, 주택의 임차인이 주택의 인도와 주민등록을 마친 당일 또는 그 이전에 임대차계약증서상에 확정일자를 갖춘 경우 같은 법 제3조의2 제1항에 의한 우선변제권은 같은 법 제3조 제1항에 의한 대항력과 마찬가지로 주택의 인도와 주민등록을 마친 다음날을 기준으로 발생한다. [2] 담보권 실행을 위한 경매절차에서 신청채권자가 배당을 받을 금액은 경매신청서에 처음 기재한 채권액을 한도로 확정되고, 그 후 신청채권자가 채권계산서를 제출하는 방법에 의하여 그 청구금액을 확장할 수 없다. [3] 담보권 실행을 위한 경매를 신청하면서 경매신청서의 표지에는 대여금 원금만을 표시하고, 그 내용의 청구금액란에 원금과 연체손해금을 기재한 경우, 경매신청서에 기재한 채권액에는 대여금 원금 뿐만 아니라 그 연체손해금도 포함된다고 보아야 한다."
